MPAArating,distributor,domestic,genre,name,production_budget,release_year,series,worldwide
PG-13,Universal,402828120,Sci-Fi Horror,Jurassic Park 3D,$10 million,2013,No,473928120
R,Warner Bros.,46000903,Crime Drama,Gangster Squad,$60 million,2013,No,105200903
R,Paramount,49875291,Action,Pain and Gain,$26 million,2013,No,86175291
R,TriStar,51872378,Thriller,The Call,$13 million,2013,No,68572378
PG-13,Lionsgate,51975354,Drama,Tyler Perry's Temptation: Confessions of a Marriage Counselor,N/A,2013,No,53125354
PG-13,Lionsgate,52543354,Comedy,Tyler Perry's A Madea Christmas,N/A,2013,Series: Madea,53396354
PG-13,Lionsgate/Summit,53262560,Action Comedy,Red 2,$84 million,2013,Series: Red,148075565
R,TriStar,54239856,Horror,Evil Dead (2013),$17 million,2013,Series: Evil Dead,97542952
R,Paramount,55703475,Action Comedy,Hansel and Gretel: Witch Hunters,$50 million,2013,No,226349749
PG,Relativity,55750480,Animation,Free Birds,$55 million,2013,No,110387072
R,Fox Searchlight,56671993,Drama,12 Years a Slave,$20 million,2013,No,187733202
PG,Weinstein Company,57012977,Animation,Escape From Planet Earth,$40 million,2013,No,74597643
PG,Fox,58236838,Comedy,The Secret Life of Walter Mitty,$90 million,2013,No,188133322
PG-13,Sony / Columbia,60522097,Sci-Fi,After Earth,$130 million,2013,No,243843127
R,Warner Bros.,61002302,Action Thriller,Prisoners,$46 million,2013,No,122126687
PG-13,Lionsgate/Summit,61737191,Sci-Fi,Ender's Game,$110 million,2013,No,125537191
PG-13,CBS Films,63914167,Comedy,Last Vegas,$28 million,2013,No,134402450
R,Universal,64473115,Thriller,The Purge,$3 million,2013,Series: The Purge,89328627
PG-13,Warner Bros. (New Line),65187603,Adventure,Jack the Giant Slayer,$195 million,2013,No,197687603
PG-13,Lionsgate/Summit,66380662,Drama,Warm Bodies,$35 million,2013,No,116980662
R,Fox,67349198,Action,A Good Day to Die Hard,$92 million,2013,Series: Die Hard,304654182
PG,Fox,68559554,Fantasy,Percy Jackson: Sea of Monsters,$90 million,2013,No,199850315
R,Universal,70525195,Comedy / Drama,The Best Man Holiday,$17 million,2013,Series: Best Man,72835710
PG,Sony / Columbia,71017784,Family Comedy,The Smurfs 2,$105 million,2013,Series: The Smurfs,347545360
