domestic,name,production_budget,release_year,worldwide
"$281,553,689",The Matrix Reloaded,"$150,000,000",2003,"$738,576,929"
"$256,393,010",I am Legend,"$150,000,000",2007,"$585,532,684"
"$248,757,044",Moana,"$150,000,000",2016,"$637,517,365"
"$227,946,274",Hancock,"$150,000,000",2008,"$624,234,272"
"$206,459,076",Charlie and the Chocolate Factory,"$150,000,000",2005,"$475,825,484"
"$95,632,614",Cold Mountain,"$80,000,000",2003,"$165,173,909"
"$94,835,059",The Book of Eli,"$80,000,000",2010,"$158,750,817"
"$92,993,801",Flubber,"$80,000,000",1997,"$177,993,801"
"$91,188,905",The Haunting,"$80,000,000",1999,"$180,188,905"
"$90,463,534",Space Jam,"$80,000,000",1996,"$250,200,000"
"$27,108,272",Cloud Atlas,"$102,000,000",2012,"$130,673,154"
"$262,233,381",Harry Potter and the Chamber of Secrets,"$100,000,000",2002,"$879,225,135"
"$203,464,105",Terminator 2: Judgment Day,"$100,000,000",1991,"$515,419,827"
"$184,031,112",Batman Forever,"$100,000,000",1995,"$336,529,144"
"$180,011,740",Planet of the Apes,"$100,000,000",2001,"$362,211,740"
"$61,363,304",The Saint,"$90,000,000",1997,"$169,400,000"
"$60,874,615",Mission to Mars,"$90,000,000",2000,"$106,000,000"
"$58,250,803",Tomb Raider,"$90,000,000",2018,"$273,477,501"
"$58,220,776",Bicentennial Man,"$90,000,000",1999,"$87,420,776"
"$51,877,963",King Arthur,"$90,000,000",2004,"$203,877,963"
"$1,802,521","Che, Part 1: The Argentine","$58,000,000",2008,"$31,627,370"
"$152,647,258",Sex and the City,"$57,500,000",2008,"$415,247,258"
"$60,128,566",Resident Evil: Afterlife,"$57,500,000",2010,"$295,874,190"
"$36,931,089",That's My Boy,"$57,500,000",2012,"$58,085,235"
"$61,007,424",Devil's Advocate,"$57,000,000",1997,"$153,007,424"
"$14,623,082",Soldier,"$75,000,000",1998,"$14,623,082"
"$14,010,690",Virus,"$75,000,000",1999,"$30,626,690"
"$5,409,517",Monkeybone,"$75,000,000",2001,"$5,409,517"
$0,PLAYMOBIL,"$75,000,000",2019,$0
$0,355,"$75,000,000",2020,$0
"$182,207,973",Lincoln,"$65,000,000",2012,"$273,346,281"
"$176,387,405",Ice Age,"$65,000,000",2002,"$386,116,343"
"$173,772,767",Apollo 13,"$65,000,000",1995,"$335,802,271"
"$171,479,930",The Matrix,"$65,000,000",1999,"$463,517,383"
"$57,139,723",13 Going On 30,"$37,000,000",2004,"$97,658,712"
"$21,587,519",Snowden,"$50,000,000",2016,"$35,380,918"
"$21,302,340",Dream House,"$50,000,000",2011,"$41,642,166"
"$20,810,036",Free State of Jones,"$50,000,000",2016,"$23,237,252"
"$20,534,907",Gamer,"$50,000,000",2009,"$42,002,029"
"$19,699,706",Man of the House,"$50,000,000",2005,"$22,099,706"
"$267,655,011",Shrek,"$50,000,000",2001,"$491,812,794"
"$218,665,740",Ted,"$50,000,000",2012,"$556,016,627"
"$191,719,337",22 Jump Street,"$50,000,000",2014,"$331,333,876"
"$165,493,908",Robin Hood: Prince of Thieves,"$50,000,000",1991,"$390,500,000"
"$153,952,592",Jerry Maguire,"$50,000,000",1996,"$274,000,000"
"$66,723,216",Kangaroo Jack,"$60,000,000",2003,"$90,723,216"
"$64,506,874",The Happening,"$60,000,000",2008,"$162,778,384"
"$62,524,260",London Has Fallen,"$60,000,000",2016,"$195,194,085"
"$61,322,858",Rules of Engagement,"$60,000,000",2000,"$71,719,931"
"$61,123,569",The Shaggy Dog,"$60,000,000",2006,"$87,123,569"
"$116,735,231",Double Jeopardy,"$40,000,000",1999,"$177,835,231"
"$111,760,631",Spy Kids 3-D: Game Over,"$40,000,000",2003,"$167,851,995"
"$108,766,007",A Time to Kill,"$40,000,000",1996,"$152,266,007"
"$107,533,925",A League of Their Own,"$40,000,000",1992,"$132,440,066"
"$102,470,008",The Conjuring 2: The Enfield Poltergeist,"$40,000,000",2016,"$311,262,102"
"$29,500,000",Twilight Zone: The Movie,"$10,000,000",1983,"$29,500,000"
"$29,317,886",A Low Down Dirty Shame,"$10,000,000",1994,"$29,317,886"
"$28,873,374",One Direction: This is Us,"$10,000,000",2013,"$68,541,786"
"$28,564,995",Swimfan,"$10,000,000",2002,"$34,084,228"
"$28,444,855",Employee of the Month,"$10,000,000",2006,"$38,364,855"
"$21,176,322",Torque,"$40,000,000",2004,"$46,176,322"
"$21,002,919",Fantastic Mr. Fox,"$40,000,000",2009,"$47,083,412"
"$34,194,407",The Reader,"$32,500,000",2008,"$112,964,875"
"$21,819,348",The Big Wedding,"$32,500,000",2013,"$48,425,971"
"$17,288,155",Wanderlust,"$32,500,000",2012,"$24,159,934"
"$173,840,591",Elf,"$32,000,000",2003,"$220,678,483"
"$104,636,382",Phenomenon,"$32,000,000",1996,"$152,036,382"
"$48,114,556",Fat Albert,"$45,000,000",2004,"$48,563,556"
"$47,323,100",Savages,"$45,000,000",2012,"$82,513,490"
"$46,815,000",The River Wild,"$45,000,000",1994,"$94,215,000"
"$46,290,741",Blended,"$45,000,000",2014,"$127,990,741"
"$44,922,302",All Eyez on Me,"$45,000,000",2017,"$54,876,855"
"$233,921,534",X-Men: Days of Future Past,"$200,000,000",2014,"$747,862,775"
"$202,853,933",The Amazing Spider-Man 2,"$200,000,000",2014,"$708,996,336"
"$191,450,875",Cars 2,"$200,000,000",2011,"$560,155,383"
"$172,062,763",Tron: Legacy,"$200,000,000",2010,"$400,062,763"
"$166,112,167",2012,"$200,000,000",2009,"$757,677,748"
"$214,949,694",X-Men 2,"$125,000,000",2003,"$406,875,536"
"$210,031,325",Fast Five,"$125,000,000",2011,"$630,163,454"
"$191,204,754",Teenage Mutant Ninja Turtles,"$125,000,000",2014,"$485,004,754"
"$186,848,418",Sherlock Holmes: A Game of Shadows,"$125,000,000",2011,"$535,663,443"
"$186,740,799",The Day After Tomorrow,"$125,000,000",2004,"$556,319,450"
"$206,445,654",Ratatouille,"$150,000,000",2007,"$626,549,695"
"$206,362,140",Thor: The Dark World,"$150,000,000",2013,"$644,602,516"
"$205,343,774",Batman Begins,"$150,000,000",2005,"$359,142,722"
"$195,042,377",Mission: Impossibleâ€”Rogue Nation,"$150,000,000",2015,"$688,858,992"
"$190,068,280",Dunkirk,"$150,000,000",2017,"$499,837,368"
"$85,817,906",Fury,"$80,000,000",2014,"$210,315,681"
"$83,240,103",Smallfoot,"$80,000,000",2018,"$213,691,277"
"$82,226,474",The Pink Panther,"$80,000,000",2006,"$158,926,474"
"$80,360,866",Zookeeper,"$80,000,000",2011,"$170,805,525"
"$79,366,978",The Day the Earth Stood Still,"$80,000,000",2008,"$237,370,350"
"$173,005,002",National Treasure,"$100,000,000",2004,"$331,323,410"
"$162,805,434",Django Unchained,"$100,000,000",2012,"$449,948,323"
"$148,438,600",Little Fockers,"$100,000,000",2010,"$310,650,574"
"$146,282,411",True Lies,"$100,000,000",1994,"$365,300,000"
"$130,164,645",American Gangster,"$100,000,000",2007,"$267,985,456"
"$47,546,796",Volcano,"$90,000,000",1997,"$120,100,000"
"$42,885,593",The Devil's Own,"$90,000,000",1997,"$140,900,000"
"$35,168,966",K-19: The Widowmaker,"$90,000,000",2002,"$65,716,126"
"$21,295,021",Conan the Barbarian,"$90,000,000",2011,"$63,356,133"
"$20,377,913",The Three Musketeers,"$90,000,000",2011,"$139,877,913"
"$51,774,002",Ghost Rider: Spirit of Vengeance,"$57,000,000",2012,"$149,217,355"
"$51,364,680",Dragonheart,"$57,000,000",1996,"$104,364,680"
"$28,328,132",After the Sunset,"$57,000,000",2004,"$38,329,114"
"$25,528,495",Captain Corelli's Mandolin,"$57,000,000",2001,"$62,097,495"
"$128,002,372",Into the Woods,"$56,200,000",2014,"$213,116,401"
"$336,045,770",Minions,"$74,000,000",2015,"$1,160,336,173"
"$162,994,032",The SpongeBob Movie: Sponge Out of Water,"$74,000,000",2015,"$311,013,181"
"$94,999,143",Unbreakable,"$73,243,106",2000,"$248,099,143"
"$148,213,377",Talladega Nights: The Ballad of Ricky Bobby,"$73,000,000",2006,"$162,870,525"
"$107,509,366",The Angry Birds Movie,"$73,000,000",2016,"$352,327,887"
"$167,500,092",Hotel Transylvania 3: Summer Vacation,"$65,000,000",2018,"$527,080,347"
"$148,809,770",Les Miserables,"$65,000,000",2012,"$442,169,052"
"$139,225,854",The Santa Clause 2,"$65,000,000",2002,"$172,825,854"
"$119,394,839",Total Recall,"$65,000,000",1990,"$261,400,000"
"$115,821,495",You've Got Mail,"$65,000,000",1998,"$250,800,000"
"$19,694,635",The Life of David Gale,"$50,000,000",2003,"$28,920,188"
"$19,452,138",Beautiful Creatures,"$50,000,000",2013,"$60,282,876"
"$18,782,227",Into the Blue,"$50,000,000",2005,"$41,982,227"
"$17,181,265",Eastern Promises,"$50,000,000",2007,"$56,077,088"
"$16,581,575",Baby's Day Out,"$50,000,000",1994,"$16,581,575"
"$150,357,137",Daddyâ€™s Home,"$50,000,000",2015,"$242,757,137"
"$148,478,011",As Good as it Gets,"$50,000,000",1997,"$314,111,923"
"$135,014,968",Patch Adams,"$50,000,000",1998,"$202,173,000"
"$127,440,871",Central Intelligence,"$50,000,000",2016,"$217,194,805"
"$127,352,707",Anchorman 2: The Legend Continues,"$50,000,000",2013,"$172,185,754"
"$60,592,389",Jingle All the Way,"$60,000,000",1996,"$129,832,389"
"$59,623,958",Hellboy,"$60,000,000",2004,"$99,823,958"
"$58,697,076",Jack Reacher: Never Go Back,"$60,000,000",2016,"$159,946,489"
"$58,060,186",Baywatch,"$60,000,000",2017,"$175,863,783"
"$56,709,981",A Civil Action,"$60,000,000",1998,"$56,709,981"
"$96,962,694",The Social Network,"$40,000,000",2010,"$224,922,135"
"$94,125,426",Julie & Julia,"$40,000,000",2009,"$126,646,119"
"$93,953,653",He's Just Not That Into You,"$40,000,000",2009,"$181,053,657"
"$92,029,184",John Wick: Chapter Two,"$40,000,000",2017,"$171,350,009"
"$27,740,955",Sinister 2,"$10,000,000",2015,"$54,104,225"
"$26,594,261",The Forest,"$10,000,000",2016,"$40,749,230"
"$26,218,170",The Fourth Kind,"$10,000,000",2009,"$49,486,874"
"$101,470,202",This is the End,"$32,000,000",2013,"$126,539,117"
"$81,150,692",Snow Dogs,"$32,000,000",2002,"$116,898,028"
"$80,197,993",Nacho Libre,"$32,000,000",2006,"$99,296,462"
"$59,450,353",Scrooged,"$32,000,000",1988,"$59,450,353"
"$57,744,720",Takers,"$32,000,000",2010,"$70,587,268"
"$38,399,961",Last Holiday,"$45,000,000",2006,"$43,343,247"
"$36,895,141",16 Blocks,"$45,000,000",2006,"$65,595,141"
"$35,627,222",The Indian in the Cupboard,"$45,000,000",1995,"$35,627,222"
"$32,003,620",Cellular,"$45,000,000",2004,"$61,475,984"
"$28,142,535",The Ant Bully,"$45,000,000",2006,"$49,610,898"
"$159,555,901",Fantastic Beasts: The Crimes of Grindelwald,"$200,000,000",2018,"$652,220,086"
"$125,322,469",Terminator Salvation,"$200,000,000",2009,"$365,491,792"
"$116,601,172",Green Lantern,"$200,000,000",2011,"$219,535,492"
"$90,759,676",Prince of Persia: Sands of Time,"$200,000,000",2010,"$336,359,676"
"$352,390,543",Transformers: Dark of the Moon,"$195,000,000",2011,"$1,123,790,543"
"$175,003,033",The Boss Baby,"$125,000,000",2017,"$510,878,762"
"$163,214,888",Clash of the Titans,"$125,000,000",2010,"$493,214,888"
"$153,707,064",Trolls,"$125,000,000",2016,"$344,150,134"
"$136,314,294",Godzilla,"$125,000,000",1998,"$376,000,000"
"$126,477,084",Prometheus,"$125,000,000",2012,"$402,448,265"
"$181,030,624",Thor,"$150,000,000",2011,"$449,326,618"
"$180,174,880",Madagascar: Escape 2 Africa,"$150,000,000",2008,"$599,680,774"
"$179,883,157",X-Men Origins: Wolverine,"$150,000,000",2009,"$374,825,760"
"$177,243,721",Night at the Museum: Battle of the Smithsonian,"$150,000,000",2009,"$402,231,063"
"$165,249,063",Kung Fu Panda 2,"$150,000,000",2011,"$664,837,547"
"$76,118,990",Conspiracy Theory,"$80,000,000",1997,"$142,783,718"
"$74,339,294","Six Days, Seven Nights","$80,000,000",1998,"$164,800,000"
"$73,215,310",Spirit: Stallion of the Cimarron,"$80,000,000",2002,"$106,515,310"
"$69,772,969",Swordfish,"$80,000,000",2001,"$147,080,413"
"$69,610,858",Fantasia 2000 (Theatrical Release),"$80,000,000",1999,"$69,618,634"
"$124,870,275",Cloudy with a Chance of Meatballs,"$100,000,000",2009,"$236,827,677"
"$119,219,978",The Other Guys,"$100,000,000",2010,"$170,936,470"
"$118,627,117",Lemony Snicket's A Series of Unfortunate Events,"$100,000,000",2004,"$212,956,024"
"$116,900,694",The Wolf of Wall Street,"$100,000,000",2013,"$389,870,414"
"$107,518,682",Epic,"$100,000,000",2013,"$262,794,441"
"$8,224,288",The Promise,"$90,000,000",2017,"$10,551,417"
"$195,459",The Nutcracker in 3D,"$90,000,000",2010,"$20,466,016"
$0,Bright,"$90,000,000",2017,$0
$0,Once Upon a Timeâ€¦in Hollywood,"$90,000,000",2019,$0
$0,Army of the Dead,"$90,000,000",2019,$0
"$135,560,942",Anger Management,"$56,000,000",2003,"$195,660,942"
"$113,006,880",The Pacifier,"$56,000,000",2005,"$198,006,880"
"$46,213,824",Walking Tall,"$56,000,000",2004,"$47,313,824"
"$32,766",Zhuo yao ji,"$56,000,000",2016,"$359,495,591"
"$330,151,138",Forrest Gump,"$55,000,000",1994,"$679,850,637"
"$55,591,409",Snake Eyes,"$73,000,000",1998,"$103,891,409"
"$37,068,294",Sphere,"$73,000,000",1998,"$50,168,294"
"$183,135,014",The Simpsons Movie,"$72,500,000",2007,"$527,071,022"
"$70,231,041",Fool's Gold,"$72,500,000",2008,"$109,362,966"
"$51,855,045",Funny People,"$72,500,000",2009,"$71,880,305"
"$115,637,895",Unbroken,"$65,000,000",2014,"$163,527,824"
"$110,825,712",Spy!,"$65,000,000",2015,"$232,585,748"
"$100,539,043",Due Date,"$65,000,000",2010,"$211,739,043"
"$100,468,793",Step Brothers,"$65,000,000",2008,"$128,468,793"
"$100,458,310",Jumanji,"$65,000,000",1995,"$262,758,310"
"$14,271,297",The Messenger: The Story of Joan of Arc,"$50,000,000",1999,"$14,271,297"
"$11,497,497",Fair Game,"$50,000,000",1995,"$26,097,497"
"$10,721,033",Drive Angry,"$50,000,000",2011,"$41,042,583"
"$10,561,038",Mad City,"$50,000,000",1997,"$10,561,038"
"$10,359,006",The Scarlet Letter,"$50,000,000",1995,"$10,359,006"
"$127,004,179",Super 8,"$50,000,000",2011,"$257,972,745"
"$126,293,452",Mr. Deeds,"$50,000,000",2002,"$171,269,535"
"$125,548,685",Erin Brockovich,"$50,000,000",2000,"$257,805,243"
"$115,715,889",Creed II,"$50,000,000",2018,"$213,591,522"
"$56,451,232",Joy,"$60,000,000",2015,"$101,134,059"
"$56,003,051",ParaNorman,"$60,000,000",2012,"$108,119,662"
"$54,956,941",The Jackal,"$60,000,000",1997,"$159,356,941"
"$53,789,313",Paycheck,"$60,000,000",2003,"$98,819,789"
"$51,045,801",Up Close & Personal,"$60,000,000",1996,"$100,645,801"
"$90,862,685",Ride Along 2,"$40,000,000",2016,"$124,827,316"
"$90,710,620",Scary Movie 4,"$40,000,000",2006,"$178,710,620"
"$80,101,125",The Mummy,"$195,000,000",2017,"$409,953,905"
"$65,187,603",Jack the Giant Slayer,"$195,000,000",2013,"$197,687,603"
"$353,007,020",Furious 7,"$190,000,000",2015,"$1,518,722,794"
"$228,778,661",Star Trek Into Darkness,"$190,000,000",2013,"$467,381,584"
"$202,359,711",World War Z,"$190,000,000",2013,"$531,514,650"
"$113,203,870",The Bourne Legacy,"$125,000,000",2012,"$280,355,920"
"$107,325,195",Batman & Robin,"$125,000,000",1997,"$238,317,814"
"$68,420,120",Skyscraper,"$125,000,000",2018,"$304,115,534"
"$58,877,969",Total Recall,"$125,000,000",2012,"$211,856,088"
"$54,647,948",Assassinâ€™s Creed,"$125,000,000",2016,"$240,759,682"
"$153,636,354",Mad Max: Fury Road,"$150,000,000",2015,"$370,098,020"
"$143,422,414",PokÃ©mon: Detective Pikachu,"$150,000,000",2019,"$429,376,509"
"$139,270,910",The Matrix Revolutions,"$150,000,000",2003,"$427,300,260"
"$137,690,172",Ready Player One,"$150,000,000",2018,"$579,290,136"
"$135,386,665",Chicken Little,"$150,000,000",2005,"$310,043,823"
"$69,117,629",Lost In Space,"$80,000,000",1998,"$136,047,317"
"$65,948,711",The Manchurian Candidate,"$80,000,000",2004,"$96,148,711"
"$64,038,616",DÃ©jÃ  Vu,"$80,000,000",2006,"$181,038,616"
"$63,313,159",Bewitched,"$80,000,000",2005,"$131,159,306"
"$56,684,819",The Time Machine,"$80,000,000",2002,"$98,983,590"
"$101,295,562",Eraser,"$100,000,000",1996,"$234,400,000"
"$100,138,851",The Hunchback of Notre Dame,"$100,000,000",1996,"$325,500,000"
"$89,296,573",The Emperor's New Groove,"$100,000,000",2000,"$169,296,573"
"$85,028,192",The Expendables 2,"$100,000,000",2012,"$311,979,256"
"$77,233,467",Where the Wild Things Are,"$100,000,000",2009,"$99,123,656"
"$241,688,385",Twister,"$88,000,000",1996,"$495,700,000"
"$61,649,911",Cinderella Man,"$88,000,000",2005,"$105,021,488"
"$51,024,708",The Predator,"$88,000,000",2018,"$159,487,563"
"$154,696,080",Fantastic Four,"$87,500,000",2005,"$333,132,750"
"$217,326,974",Alvin and the Chipmunks,"$55,000,000",2007,"$362,605,033"
"$216,303,339",Bohemian Rhapsody,"$55,000,000",2018,"$894,027,543"
"$177,784,257",Hitch,"$55,000,000",2005,"$366,784,257"
"$166,225,040",Meet the Parents,"$55,000,000",2000,"$330,425,040"
"$162,586,036",The Pursuit of Happyness,"$55,000,000",2006,"$307,311,093"
"$47,467,250",The Kingdom,"$72,500,000",2007,"$86,509,602"
"$112,950,721",Dr. Dolittle 2,"$72,000,000",2001,"$176,101,721"
"$75,545,647",Braveheart,"$72,000,000",1995,"$209,045,244"
"$62,647,540",Jarhead,"$72,000,000",2005,"$96,947,540"
"$32,616,869",Driven,"$72,000,000",2001,"$54,616,869"
"$93,828,745",The Mask of Zorro,"$65,000,000",1998,"$233,700,000"
"$90,454,043",Space Cowboys,"$65,000,000",2000,"$128,874,043"
"$85,911,262",Annie,"$65,000,000",2014,"$139,829,625"
"$84,049,211",Cliffhanger,"$65,000,000",1993,"$255,000,000"
"$76,233,151",Peteâ€™s Dragon,"$65,000,000",2016,"$137,768,975"
"$10,169,202",Domino,"$50,000,000",2005,"$23,574,057"
"$9,812,870",Jade,"$50,000,000",1995,"$9,812,870"
"$8,742,261",Street Fighter: The Legend of Chun-Li,"$50,000,000",2009,"$12,660,287"
"$50,877,145",The Tale of Despereaux,"$60,000,000",2008,"$90,482,317"
"$50,837,305",The Boxtrolls,"$60,000,000",2014,"$111,946,251"
"$50,701,325",The Dark Tower,"$60,000,000",2017,"$113,461,527"
"$50,586,000",The Tuxedo,"$60,000,000",2002,"$104,429,625"
"$144,840,419",The Great Gatsby,"$190,000,000",2013,"$351,040,419"
"$137,855,863",Disneyâ€™s A Christmas Carol,"$190,000,000",2009,"$315,709,697"
"$101,802,906",Pacific Rim,"$190,000,000",2013,"$411,002,906"
"$123,087,120",The Good Dinosaur,"$187,500,000",2015,"$333,771,037"
"$318,604,126",Iron Man,"$186,000,000",2008,"$585,171,547"
"$33,370,166",Monster Trucks,"$125,000,000",2017,"$61,642,798"
"$32,698,899",The 13th Warrior,"$125,000,000",1999,"$61,698,899"
"$260,044,825",How the Grinch Stole Christmas,"$123,000,000",2000,"$345,141,403"
"$215,409,889",Mission: Impossible 2,"$120,000,000",2000,"$549,588,516"
"$182,618,434",The Perfect Storm,"$120,000,000",2000,"$328,711,434"
"$133,501,348",Mission: Impossible III,"$150,000,000",2006,"$397,501,348"
"$133,375,846",Angels & Demons,"$150,000,000",2009,"$490,875,846"
"$133,298,577",Troy,"$150,000,000",2004,"$484,161,265"
"$131,772,187",The Last Airbender,"$150,000,000",2010,"$319,713,881"
"$55,485,043",What Dreams May Come,"$80,000,000",1998,"$71,485,043"
"$50,632,037",Mighty Joe Young,"$80,000,000",1998,"$50,632,037"
"$45,575,336",The Legend of Zorro,"$80,000,000",2005,"$141,475,336"
"$39,442,871",Little Nicky,"$80,000,000",2000,"$58,270,391"
"$38,577,772",Surrogates,"$80,000,000",2009,"$119,668,350"
"$75,030,163",Eragon,"$100,000,000",2006,"$249,488,115"
"$72,688,614",Hercules,"$100,000,000",2014,"$243,388,614"
"$67,631,157",The Tourist,"$100,000,000",2010,"$278,731,369"
"$66,889,043",End of Days,"$100,000,000",1999,"$212,026,975"
"$165,092,266",Hannibal,"$87,000,000",2001,"$350,100,280"
"$120,277,854",Seabiscuit,"$86,000,000",2003,"$148,715,342"
"$233,632,142",Cast Away,"$85,000,000",2000,"$427,230,516"
"$198,000,317",Happy Feet,"$85,000,000",2006,"$385,000,317"
"$141,579,773",Pocahontas,"$55,000,000",1995,"$347,100,000"
"$134,218,018",Superman,"$55,000,000",1978,"$300,200,000"
"$128,814,019",The Nutty Professor,"$55,000,000",1996,"$273,814,019"
"$114,434,010",Fifty Shades Darker,"$55,000,000",2017,"$381,398,492"
"$107,136,417",Captain Phillips,"$55,000,000",2013,"$220,648,184"
"$27,796,042",The Majestic,"$72,000,000",2001,"$37,306,334"
"$19,176,754",Two Brothers,"$72,000,000",2004,"$62,176,754"
"$114,197,520",The Village,"$71,682,975",2004,"$257,641,634"
"$144,156,605",Doctor Dolittle,"$71,500,000",1998,"$294,156,605"
"$227,969,295",Signs,"$70,702,619",2002,"$408,269,295"
"$70,645,997",Broken Arrow,"$65,000,000",1996,"$148,345,997"
"$70,278,893",World Trade Center,"$65,000,000",2006,"$163,295,654"
"$69,688,384",The Kid,"$65,000,000",2000,"$69,688,384"
"$63,803,100",Mona Lisa Smile,"$65,000,000",2003,"$141,205,169"
"$533,720,947",The Dark Knight,"$185,000,000",2008,"$1,001,996,207"
"$317,101,119",Indiana Jones and the Kingdom of the Crystal Skull,"$185,000,000",2008,"$786,635,413"
"$237,282,182",Brave,"$185,000,000",2012,"$554,606,532"
"$168,052,812",Kong: Skull Island,"$185,000,000",2017,"$561,072,059"
"$158,848,340",Star Trek Beyond,"$185,000,000",2016,"$335,802,233"
